지역명,규모구분,연도,월,분양가격(제곱미터),제곱미터당분양가격,평당분양가격,전용면적
전남,모든면적,2023,2,"3,317",3317.0,10946.099999999999,모든면적
전남,전용면적 60제곱미터이하,2023,2,3531,3531.0,11652.3,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,2,3264,3264.0,10771.199999999999,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,2,3400,3400.0,11220.0,85~102
전남,전용면적 102제곱미터초과,2023,2,3352,3352.0,11061.599999999999,102~
경북,모든면적,2023,2,"3,792",3792.0,12513.599999999999,모든면적
경북,전용면적 60제곱미터이하,2023,2,3732,3732.0,12315.599999999999,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,2,3788,3788.0,12500.4,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,2,3629,3629.0,11975.699999999999,85~102
경북,전용면적 102제곱미터초과,2023,2,4050,4050.0,13365.0,102~
경남,모든면적,2023,2,"3,583",3583.0,11823.9,모든면적
경남,전용면적 60제곱미터이하,2023,2,4316,4316.0,14242.8,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,2,3558,3558.0,11741.4,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,2,4474,4474.0,14764.199999999999,85~102
경남,전용면적 102제곱미터초과,2023,2,3940,3940.0,13002.0,102~
제주,모든면적,2023,2,"6,954",6954.0,22948.199999999997,모든면적
제주,전용면적 60제곱미터이하,2023,2,7381,7381.0,24357.3,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,2,6713,6713.0,22152.899999999998,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,2,6639,6639.0,21908.699999999997,85~102
제주,전용면적 102제곱미터초과,2023,2,6949,6949.0,22931.699999999997,102~
서울,모든면적,2023,3,"9,280",9280.0,30624.0,모든면적
서울,전용면적 60제곱미터이하,2023,3,9491,9491.0,31320.3,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,3,8983,8983.0,29643.899999999998,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,3,8586,8586.0,28333.8,85~102
서울,전용면적 102제곱미터초과,2023,3,10854,10854.0,35818.2,102~
인천,모든면적,2023,3,"4,967",4967.0,16391.1,모든면적
인천,전용면적 60제곱미터이하,2023,3,5167,5167.0,17051.1,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,3,4770,4770.0,15741.0,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,3,4659,4659.0,15374.699999999999,85~102
인천,전용면적 102제곱미터초과,2023,3,4440,4440.0,14652.0,102~
경기,모든면적,2023,3,"5,516",5516.0,18202.8,모든면적
경기,전용면적 60제곱미터이하,2023,3,5991,5991.0,19770.3,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,3,5456,5456.0,18004.8,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,3,6217,6217.0,20516.1,85~102
경기,전용면적 102제곱미터초과,2023,3,6524,6524.0,21529.199999999997,102~
부산,모든면적,2023,3,"5,818",5818.0,19199.399999999998,모든면적
부산,전용면적 60제곱미터이하,2023,3,6290,6290.0,20757.0,60
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,3,5805,5805.0,19156.5,60~85
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,3,4691,4691.0,15480.3,85~102
부산,전용면적 102제곱미터초과,2023,3,4856,4856.0,16024.8,102~
대구,모든면적,2023,3,"5,178",5178.0,17087.399999999998,모든면적
대구,전용면적 60제곱미터이하,2023,3,5292,5292.0,17463.6,60
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,3,5156,5156.0,17014.8,60~85
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,3,4987,4987.0,16457.1,85~102
대구,전용면적 102제곱미터초과,2023,3,5723,5723.0,18885.899999999998,102~
광주,모든면적,2023,3,"5,046",5046.0,16651.8,모든면적
광주,전용면적 60제곱미터이하,2023,3,4583,4583.0,15123.9,60
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,3,4980,4980.0,16434.0,60~85
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,3,,,,85~102
광주,전용면적 102제곱미터초과,2023,3,5724,5724.0,18889.2,102~
대전,모든면적,2023,3,"4,714",4714.0,15556.199999999999,모든면적
대전,전용면적 60제곱미터이하,2023,3,4924,4924.0,16249.199999999999,60
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,3,4686,4686.0,15463.8,60~85
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,3,,,,85~102
대전,전용면적 102제곱미터초과,2023,3,5131,5131.0,16932.3,102~
울산,모든면적,2023,3,"5,583",5583.0,18423.899999999998,모든면적
울산,전용면적 60제곱미터이하,2023,3,6034,6034.0,19912.2,60
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,3,5511,5511.0,18186.3,60~85
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,3,6843,6843.0,22581.899999999998,85~102
울산,전용면적 102제곱미터초과,2023,3,5316,5316.0,17542.8,102~
세종,모든면적,2023,3,"3,721",3721.0,12279.3,모든면적
세종,전용면적 60제곱미터이하,2023,3,3724,3724.0,12289.199999999999,60
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3717,3717.0,12266.099999999999,60~85
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,3,,,,85~102
세종,전용면적 102제곱미터초과,2023,3,,,,102~
강원,모든면적,2023,3,"3,921",3921.0,12939.3,모든면적
강원,전용면적 60제곱미터이하,2023,3,3261,3261.0,10761.3,60
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3653,3653.0,12054.9,60~85
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3625,3625.0,11962.5,85~102
강원,전용면적 102제곱미터초과,2023,3,4262,4262.0,14064.599999999999,102~
충북,모든면적,2023,3,"3,223",3223.0,10635.9,모든면적
충북,전용면적 60제곱미터이하,2023,3,3332,3332.0,10995.599999999999,60
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3212,3212.0,10599.599999999999,60~85
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3219,3219.0,10622.699999999999,85~102
충북,전용면적 102제곱미터초과,2023,3,3329,3329.0,10985.699999999999,102~
충남,모든면적,2023,3,"3,557",3557.0,11738.099999999999,모든면적
충남,전용면적 60제곱미터이하,2023,3,3786,3786.0,12493.8,60
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3619,3619.0,11942.699999999999,60~85
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3988,3988.0,13160.4,85~102
충남,전용면적 102제곱미터초과,2023,3,3880,3880.0,12804.0,102~
전북,모든면적,2023,3,"3,226",3226.0,10645.8,모든면적
전북,전용면적 60제곱미터이하,2023,3,2802,2802.0,9246.6,60
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3209,3209.0,10589.699999999999,60~85
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3332,3332.0,10995.599999999999,85~102
전북,전용면적 102제곱미터초과,2023,3,3521,3521.0,11619.3,102~
전남,모든면적,2023,3,"3,316",3316.0,10942.8,모든면적
전남,전용면적 60제곱미터이하,2023,3,3264,3264.0,10771.199999999999,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3251,3251.0,10728.3,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3400,3400.0,11220.0,85~102
전남,전용면적 102제곱미터초과,2023,3,3420,3420.0,11286.0,102~
경북,모든면적,2023,3,"3,792",3792.0,12513.599999999999,모든면적
경북,전용면적 60제곱미터이하,2023,3,3732,3732.0,12315.599999999999,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3788,3788.0,12500.4,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,3,3629,3629.0,11975.699999999999,85~102
경북,전용면적 102제곱미터초과,2023,3,4050,4050.0,13365.0,102~
경남,모든면적,2023,3,"3,625",3625.0,11962.5,모든면적
경남,전용면적 60제곱미터이하,2023,3,4316,4316.0,14242.8,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,3,3597,3597.0,11870.099999999999,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,3,4719,4719.0,15572.699999999999,85~102
경남,전용면적 102제곱미터초과,2023,3,4022,4022.0,13272.599999999999,102~
제주,모든면적,2023,3,"7,194",7194.0,23740.199999999997,모든면적
제주,전용면적 60제곱미터이하,2023,3,7381,7381.0,24357.3,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,3,6993,6993.0,23076.899999999998,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,3,6639,6639.0,21908.699999999997,85~102
제주,전용면적 102제곱미터초과,2023,3,6639,6639.0,21908.699999999997,102~
서울,모든면적,2023,4,"9,286",9286.0,30643.8,모든면적
서울,전용면적 60제곱미터이하,2023,4,9496,9496.0,31336.8,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,4,9011,9011.0,29736.3,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,4,8586,8586.0,28333.8,85~102
서울,전용면적 102제곱미터초과,2023,4,10854,10854.0,35818.2,102~
인천,모든면적,2023,4,"4,969",4969.0,16397.7,모든면적
인천,전용면적 60제곱미터이하,2023,4,5170,5170.0,17061.0,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,4,4771,4771.0,15744.3,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,4,4659,4659.0,15374.699999999999,85~102
인천,전용면적 102제곱미터초과,2023,4,4440,4440.0,14652.0,102~
경기,모든면적,2023,4,"5,798",5798.0,19133.399999999998,모든면적
경기,전용면적 60제곱미터이하,2023,4,6148,6148.0,20288.399999999998,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,4,5771,5771.0,19044.3,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2023,4,6045,6045.0,19948.5,85~102
경기,전용면적 102제곱미터초과,2023,4,6844,6844.0,22585.199999999997,102~
부산,모든면적,2023,4,"5,870",5870.0,19371.0,모든면적
부산,전용면적 60제곱미터이하,2023,4,6309,6309.0,20819.699999999997,60
부산,전용면적 60제곱미터초과 85제곱미터이하,2023,4,5856,5856.0,19324.8,60~85
부산,전용면적 85제곱미터초과 102제곱미터이하,2023,4,4691,4691.0,15480.3,85~102
부산,전용면적 102제곱미터초과,2023,4,4575,4575.0,15097.5,102~
대구,모든면적,2023,4,"5,178",5178.0,17087.399999999998,모든면적
대구,전용면적 60제곱미터이하,2023,4,5292,5292.0,17463.6,60
대구,전용면적 60제곱미터초과 85제곱미터이하,2023,4,5156,5156.0,17014.8,60~85
대구,전용면적 85제곱미터초과 102제곱미터이하,2023,4,4987,4987.0,16457.1,85~102
대구,전용면적 102제곱미터초과,2023,4,5723,5723.0,18885.899999999998,102~
광주,모든면적,2023,4,"5,046",5046.0,16651.8,모든면적
광주,전용면적 60제곱미터이하,2023,4,4583,4583.0,15123.9,60
광주,전용면적 60제곱미터초과 85제곱미터이하,2023,4,4980,4980.0,16434.0,60~85
광주,전용면적 85제곱미터초과 102제곱미터이하,2023,4,,,,85~102
광주,전용면적 102제곱미터초과,2023,4,5724,5724.0,18889.2,102~
대전,모든면적,2023,4,"4,895",4895.0,16153.5,모든면적
대전,전용면적 60제곱미터이하,2023,4,4924,4924.0,16249.199999999999,60
대전,전용면적 60제곱미터초과 85제곱미터이하,2023,4,4852,4852.0,16011.599999999999,60~85
대전,전용면적 85제곱미터초과 102제곱미터이하,2023,4,,,,85~102
대전,전용면적 102제곱미터초과,2023,4,5721,5721.0,18879.3,102~
울산,모든면적,2023,4,"5,583",5583.0,18423.899999999998,모든면적
울산,전용면적 60제곱미터이하,2023,4,6034,6034.0,19912.2,60
울산,전용면적 60제곱미터초과 85제곱미터이하,2023,4,5511,5511.0,18186.3,60~85
울산,전용면적 85제곱미터초과 102제곱미터이하,2023,4,6843,6843.0,22581.899999999998,85~102
울산,전용면적 102제곱미터초과,2023,4,5316,5316.0,17542.8,102~
세종,모든면적,2023,4,"3,721",3721.0,12279.3,모든면적
세종,전용면적 60제곱미터이하,2023,4,3724,3724.0,12289.199999999999,60
세종,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3717,3717.0,12266.099999999999,60~85
세종,전용면적 85제곱미터초과 102제곱미터이하,2023,4,,,,85~102
세종,전용면적 102제곱미터초과,2023,4,,,,102~
강원,모든면적,2023,4,"3,930",3930.0,12969.0,모든면적
강원,전용면적 60제곱미터이하,2023,4,3261,3261.0,10761.3,60
강원,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3671,3671.0,12114.3,60~85
강원,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3625,3625.0,11962.5,85~102
강원,전용면적 102제곱미터초과,2023,4,4265,4265.0,14074.5,102~
충북,모든면적,2023,4,"3,271",3271.0,10794.3,모든면적
충북,전용면적 60제곱미터이하,2023,4,3332,3332.0,10995.599999999999,60
충북,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3248,3248.0,10718.4,60~85
충북,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3305,3305.0,10906.5,85~102
충북,전용면적 102제곱미터초과,2023,4,3392,3392.0,11193.599999999999,102~
충남,모든면적,2023,4,"3,560",3560.0,11748.0,모든면적
충남,전용면적 60제곱미터이하,2023,4,3786,3786.0,12493.8,60
충남,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3624,3624.0,11959.199999999999,60~85
충남,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3988,3988.0,13160.4,85~102
충남,전용면적 102제곱미터초과,2023,4,3880,3880.0,12804.0,102~
전북,모든면적,2023,4,"3,316",3316.0,10942.8,모든면적
전북,전용면적 60제곱미터이하,2023,4,2785,2785.0,9190.5,60
전북,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3299,3299.0,10886.699999999999,60~85
전북,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3332,3332.0,10995.599999999999,85~102
전북,전용면적 102제곱미터초과,2023,4,3587,3587.0,11837.099999999999,102~
전남,모든면적,2023,4,"3,315",3315.0,10939.5,모든면적
전남,전용면적 60제곱미터이하,2023,4,3264,3264.0,10771.199999999999,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3254,3254.0,10738.199999999999,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3400,3400.0,11220.0,85~102
전남,전용면적 102제곱미터초과,2023,4,3471,3471.0,11454.3,102~
경북,모든면적,2023,4,"3,792",3792.0,12513.599999999999,모든면적
경북,전용면적 60제곱미터이하,2023,4,3732,3732.0,12315.599999999999,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3788,3788.0,12500.4,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2023,4,3629,3629.0,11975.699999999999,85~102
경북,전용면적 102제곱미터초과,2023,4,4050,4050.0,13365.0,102~
경남,모든면적,2023,4,"3,617",3617.0,11936.099999999999,모든면적
경남,전용면적 60제곱미터이하,2023,4,4303,4303.0,14199.9,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2023,4,3587,3587.0,11837.099999999999,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2023,4,4650,4650.0,15345.0,85~102
경남,전용면적 102제곱미터초과,2023,4,4079,4079.0,13460.699999999999,102~
제주,모든면적,2023,4,"7,194",7194.0,23740.199999999997,모든면적
제주,전용면적 60제곱미터이하,2023,4,7381,7381.0,24357.3,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2023,4,6993,6993.0,23076.899999999998,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2023,4,6639,6639.0,21908.699999999997,85~102
제주,전용면적 102제곱미터초과,2023,4,6639,6639.0,21908.699999999997,102~
서울,모든면적,2023,5,"9,414",9414.0,31066.199999999997,모든면적
서울,전용면적 60제곱미터이하,2023,5,9600,9600.0,31680.0,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2023,5,9011,9011.0,29736.3,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2023,5,8586,8586.0,28333.8,85~102
서울,전용면적 102제곱미터초과,2023,5,10854,10854.0,35818.2,102~
인천,모든면적,2023,5,"4,991",4991.0,16470.3,모든면적
인천,전용면적 60제곱미터이하,2023,5,5175,5175.0,17077.5,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2023,5,4809,4809.0,15869.699999999999,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2023,5,4659,4659.0,15374.699999999999,85~102
인천,전용면적 102제곱미터초과,2023,5,4440,4440.0,14652.0,102~
경기,모든면적,2023,5,"5,807",5807.0,19163.1,모든면적
경기,전용면적 60제곱미터이하,2023,5,6127,6127.0,20219.1,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2023,5,5777,5777.0,19064.1,60~85
